EventType	Survey Type	VIN First9	VIN Last8	ModelYear	BodyModelCode	CorpVehicleDescription	Family Code	CustomerID	SurveyStatus	PurchaseDate	BuildDate	SampleDate	ReceiptDate	ZoneCode (BC)	SALES DISTRICT	SalesGroupSize	Brand	DealerCode	MarketCode	PlantCode	G_Date	RepairNumber	RepairDate	SERVICE DISTRICT 	SalesPerson_SID	FinancePerson_SID	SalesManager_SID	ServiceAdvisor_SID	Technician_SID	QGENDER	QAGE	QMARITAL	QINCOME	QArea	QEducation	AR_QSalesAdvocacy	AR_QBrandAdvocacy	AR_QAvailableVehs	AR_QAppearance	AR_QComfort	AR_QFacility	AR_QFollowThrough	AR_QVehKnowledge	AR_QMeetNeeds	AR_QCourteous	AR_QResponsive	AR_QHonest	AR_QTabletDevice	AR_QTabletUse_VehNeeds	AR_QTabletUse_VehFeatures	AR_QTabletUse_CapturePersonalInfo	AR_QTabletUse_PricingPayment	AR_QTabletUse_Other	AR_QTabletUse_NoRecall	AR_QTabletUse_VerbOther	AR_QTestDrive	AR_QTestDriveReason	AR_QTestDriveReason_VerbOther	AR_QSalesCons	AR_QAgreementEase	AR_QClarity	AR_QTimeFinalPaperwork	AR_QFairness	AR_QProfessional	AR_QWorkingOutDeal	AR_QPressure	AR_QExplainVehFeatures	AR_QHandoff	AR_QTimeFinalDelivery	AR_QVehCondition	AR_QConvenience	AR_QBluetooth	AR_QVehCommunication	AR_QFeatureSetup	AR_QDelivery	AR_QVehConditionDesc_Dings	AR_QVehConditionDesc_Dirty	AR_QVehConditionDesc_MissingFeature	AR_QVehConditionDesc_NoIssues	AR_QVehConditionDesc_Other	AR_QVehConditionDesc_VerbOther	AR_QSalesExperience	AR_DealerSat_Verbatim	AR_DealerSat_Verbatim_Codes_Array	AR_DealerSat_Verbatim_Codes_01	AR_DealerSat_Verbatim_Codes_02	AR_DealerSat_Verbatim_Codes_03	AR_QModelSat	AR_ModelSat_Verbatim	AR_ModelSat_Verbatim_Codes_Array	AR_ModelSat_Verbatim_Codes_01	AR_ModelSat_Verbatim_Codes_02	AR_ModelSat_Verbatim_Codes_03	AR_QServAdvocacy	AR_QTypeWork ExpressLane	AR_QTypeWork NotExpressLane	AR_QTypeWork Warranty	AR_QTypeWork NonWarranty	AR_QTypeWork Recall	AR_QTypeWork Collision_BodyRepair	AR_QTypeWork Other(specify)	AR_QTypeWork_VerbOther	AR_QFFV	AR_QFFVReasons_Busy	AR_QFFVReasons_MoreWork	AR_QFFVReasons_NotFind	AR_QFFVReasons_BrokeAgain	AR_QFFVReasons_PartsNA	AR_QFFVReasons_NotFixed	AR_QFFVReasons_NewProb	AR_QFFVReasons_NotWarr	AR_QFFVReasons_NoAppt	AR_QFFVReasons_Other	AR_QFFVReasons_DontKnow	AR_QFFVReasons_VerbOther	AR_FFVFix_Maint	AR_FFVFix_WarningIndic	AR_FFVFix_Engine	AR_FFVFix_NoStart	AR_FFVFix_Xmissn	AR_FFVFix_Brakes	AR_FFVFix_SteerSuspn	AR_FFVFix_TiresWheels	AR_FFVFix_Exterior	AR_FFVFix_WaterWind	AR_FFVFix_Interior	AR_FFVFix_SqueakRattleVibr	AR_FFVFix_NavAudioEnter	AR_FFVFix_Electrical	AR_FFVFix_HeatingAC	AR_FFVFix_SunroofTop	AR_FFVFix_Doors	AR_FFVFix_Recall	AR_FFVFix_Seats	AR_FFVFix_Access	AR_FFVFix_Other	AR_FFVFix_VerbOther	AR_QTimeComplete	AR_Q_ThoroughWork	AR_QCondition	AR_QKnowledge	AR_QCourtesy	AR_QResponsiveness	AR_QThoroughExplain	AR_QFocused	AR_QAdvice	AR_QVehInspect	AR_StatusUpdate	AR_CostEstimate	AR_Q_SERV_ADV	AR_QEaseSched	AR_QHowSched	AR_QDayWait	AR_QDaySat	AR_QTimelinessDropoff	AR_QFacilityComfort	AR_QFacilityEase	AR_QCleanFacility	AR_QTabletPurpose_CapturePersonalInfo	AR_QTabletPurpose_ServiceHistory	AR_QTabletPurpose_Odometer	AR_QTabletPurpose_WorkToComplete	AR_QTabletPurpose_IssueDetails	AR_QTabletPurpose_CostEstimate	AR_QTabletPurpose_Other	AR_QTabletPurpose_NoRecall	AR_QTabletPurpose_VerbOther	AR_QTransOffer	AR_QTransType	AR_QVehReady	AR_QAccuracyCost	AR_QExplainCharges	AR_QWorkPerformed	AR_QPickup	AR_QFairCharges	AR_QHelpful	AR_QServiceExperience	AR_DealerSuggestionVerbatim	AR_DealerSuggestionVerbatim_Codes_Array	AR_DealerSuggestionVerbatim_Codes_01	AR_DealerSuggestionVerbatim_Codes_02	AR_DealerSuggestionVerbatim_Codes_03	CL_ContactYou	CL_Resolved	CL_Advocacy	CL_Delivery	CL_SlsConsult	CL_SER_ADV	CL_Comment	CL_Comment_Category_Codes_Array	CL_Comment_Category_Codes_01	CL_Comment_Category_Codes_02	CL_Comment_Category_Codes_03	Original_DlrAdvocacy	Original_Delivery	Original_SlsConsultant	Original_Serv_Advisor	CL_InviteDate	CL_ReturnDate	CL_Status	UniqueID	Original_ReportMonth	VehicleSaleType	LanguageCode	RPT_MONTH
001	Sales	ZASFAKAN6	J7B68917	2018	GUGL74	STELVIO AWD                    AWD	GU	737574663	001	20180311	20170607	20180313	20180405214435	71	F	B	A	69080	U    	7         	2017-06-07	          	          	Y         	S77454M   	          	S76043N   	          	          	1	1984	02	10	3	5	08	06	07	05	05	06	1	08	08	08	08	08	2	00	00	00	00	00	00	 	1		 	08	07	08	05	08	08	07	1	07	1	05	07	1	1	1	1	06	00	00	00	00	00	A scratch on the driver side near gas cap. Buff out after the first time I brought in for service(due to engine light)	06	 	 	0000	0000	0000	07	Car is very responsive better than most SUVs	0370	0370	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	The finance piece need to be quicker	3011,5102	3011	5102	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	08	06	08		 	 	ARFX	58464012	201804    	L	en	201804    
001	Sales	ZARFAEDNX	J7571486	2018	GAGL41	GIULIA AWD                     AWD	GA	737574963	001	20180312	20170915	20180313	20180322202426	74	A	A	A	69322	U    	7         	2017-09-15	          	          	A         	S36664F   	          	S63437P   	          	          	2	1959	02	10	3	5	08	07	99	99	99	99	1	06	07	07	07	05	2	00	00	00	00	00	00	 	2	5	 	07	05	05	05	05	05	05	1	02	2	06	06	1	2	2	2	06	00	00	00	04	00	 	07	We searched online for a vehicle and this dealer had what we wanted.  It was easy to deal with Ryan but hated the distance issue.	1011,3006,3013	1011	3006	3013	07	I like the car but there are so many things to program and figure out.	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	08				2018-03-26	 	ACFI	58464059	201803    	1	en	201804    
009	Additional Warranty Event	ZARFAECN5	H7550170	2017	GAFT41	GIULIA TI RWD                  RWD	GA	735640166	001	20170812	00000000	20180313	20180331200637	66	B	B	A	69015	U    	7         	0000-00-00	129410    	2018-03-07	B         	          	          	          	S11919P   	S52907K   	2	1953	02	5	3	4	99	09	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	08	The comfort and the torque this car generates for a 280 HP is quite impressive.  It handles itself very well in curves.  The safety features are truly responsive and it gives me a sense of security. I must point out that the air condition is not very efficient for the back passengers.  The outflow is not sufficient so it doesn't cool the back space enough.  Other than that, I love the feel of driving it and I'm enjoying the responsiveness of the Giulia.	1108,2002,8002	1108	2002	8002	10								Rug in trunk was damaged.	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	99	03	 	99	10	10	10	10	00	00	00	00	00	00	00	00	 	5	 	1	9	9	9	10	99	10	10	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	58494029	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAEDN9	J7564402	2018	GAGL41	GIULIA AWD                     AWD	GA	724646359	001	20171122	00000000	20180313	20180322122616	32	1	B	A	69048	U    	7         	0000-00-00	020258    	2018-03-09	J         	          	          	          	S30002Q   	S84842I   	1	1986	01	4	2	7	99	00	99	99	99	99	9	99	99	99	99	99	3	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	01	 	 	0000	0000	0000	00								 	2	00	00	00	00	00	06	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	10	00	00	00	00	00	00	00	00	00	00	00	99	02	03	02	05	07	05	07	2	1	2	1	1	03	09	01	03	05	09	09	09	09	00	00	00	00	00	00	00	00	 	1	1	2	9	1	1	01	99	02	03	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	00				2018-03-23	 	ACFI	58494038	201803    	1	en	201804    
008	Additional Customer Pay Event	ZARFAEEN9	H7537791	2017	GAGT41	GIULIA TI AWD                  AWD	GA	734705372	001	20170427	00000000	20180313	20180328112300	35	F	B	A	69101	U    	7         	0000-00-00	053532    	2018-03-10	B         	          	          	          	          	          	1	 	01	5	3	7	99	10	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	10	 	 	0000	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	08	10	10	10	10	10	10	1	1	1	1	1	10	10	01	07	10	10	05	10	10	00	00	00	00	00	00	00	00	 	5	 	3	9	1	1	10	10	10	10	upgrade the wait area	3102	3102	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	58494045	201804    	L	en	201804    
001	Sales	ZASFAKNN5	J7B89459	2018	GUGT74	STELVIO TI AWD                 AWD	GU	234458566	001	20180312	20170922	20180314	20180411152339	63	F	A	A	69250	U    	7         	2017-09-22	          	          	G         	S04234Q   	S55403P   	S55403P   	          	          	1	1954	02	3	2	5	10	10	10	07	08	08	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	09	10	10	10	10	10	1	10	1	10	06	1	1	1	1	10	01	00	00	00	00	 	10	start to finish was handled professionally	1008,1014	1008	1014	0000	10	amazing car	0370	0370	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	A car the caliber of Alfa deserves a better facility  I am glad one is in the works	3102	3102	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58497446	201804    	1	en	201804    
001	Sales	ZASFAKNN4	J7B89419	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737582102	001	20180312	20170922	20180314	20180320184101	63	E	B	A	69057	U    	7         	2017-09-22	          	          	F         	S37653P   	S90538L   	S90538L   	          	          	2	1937	02	10	2	4	10	06	05	05	05	05	1	09	09	10	10	10	3	00	00	00	00	00	00	 	1		 	10	09	09	09	09	09	09	2	09	1	09	09	1	1	1	1	10	00	00	00	04	00	 	10	Every person that we dealt with was professional and considerate in answering questions and helping put together a package we were able to accept.	1004,1008,1014,1101	1004	1008	1014	06	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	You all are building a new showroom which will be a nice improvement.	3102	3102	0000	0000	2         	          	I am pleas	7001      	7001      	0000      	0000	10        	10        	          	          	10	10	10		2018-03-27	2018-04-02	ACFR	58499678	201803    	1	en	201804    
008	Additional Customer Pay Event	ZARFAEDN5	H7540396	2017	GAGL41	GIULIA AWD                     AWD	GA	735152994	001	20170626	00000000	20180314	20180318094842	42	B	B	A	69008	U    	7         	0000-00-00	916593    	2018-03-13	B         	          	          	          	S86290J   	S16256N   	1	1979	02	8	3	4	99	00	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	01	 	 	0000	0000	0000	00								 	2	00	00	00	00	00	00	07	00	00	00	00	 	00	00	00	00	00	05	00	00	00	00	00	00	13	00	00	16	00	00	00	00	00	99	06	01	01	01	06	99	01	2	2	1	1	2	06	04	01	03	06	04	02	06	06	00	00	00	00	00	00	00	00	 	1	1	1	9	9	9	04	04	01	01	Yea, perform service.	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	00				2018-03-23	 	ACFI	58530479	201803    	L	en	201804    
001	Sales	ZASFAKPN4	J7B91930	2018	GUGL74	STELVIO AWD                    AWD	GU	737522595	001	20180312	20170926	20180315	20180321203713	32	1	B	A	69098	U    	7         	2017-09-26	          	          	H         	S47079L   	S99685N   	S99685N   	          	          	1	1979	02	8	3	7	07	06	99	99	99	99	1	08	08	08	08	08	3	00	00	00	00	00	00	 	2	4	 	08	10	10	10	10	10	10	1	04	2	07	01	1	2	2	2	07	00	00	00	00	00	Broken rear window wiper	07	Price and the fact that they made the accommodation to deliver a loaner and taking my car back to get the issue resolved.	1008,1015,3004,5002	1008	1015	3004	06	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	I think communications could be improved.  Felt like they were short staffed and I had to reach out a few times to get updates and follow up on next steps.	1106,1107	1106	1107	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	07				 	 	ACFN	58534547	201803    	L	en	201804    
001	Sales	ZASFAKNNX	J7B90672	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737597681	001	20180312	20170920	20180315	20180329212657	32	1	B	A	69098	U    	7         	2017-09-20	          	          	H         	S47079L   	S99685N   	S99685N   	          	          	1	1966	04	3	3	4	10	10	10	10	10	10	1	10	10	10	10	10	1	00	00	00	00	00	06	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	My sales representative was an absolute pleasure to work with when finding the perfect vehicle for me. I am extremely pleased with everything in regards to how the process was handled and in love with the Alfa Romeo Stelvio I received! Looking forward to coming back when the lease is up!	1008,1304,3006,5104	1008	1304	3006	10	The handling, the features, the seating, the leather, the wheels, overall everything is amazing about the Stelvio!	8002	8002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	I do not believe so, everything was handled perfectly	1008	1008	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58535936	201804    	L	en	201804    
009	Additional Warranty Event	ZARFAEDN2	H7549265	2017	GAGL41	GIULIA AWD                     AWD	GA	735766097	001	20170828	00000000	20180315	20180318201105	35	A	A	A	69058	U    	7         	0000-00-00	935501    	2018-02-08	A         	          	          	          	S70280B   	S49414L   	1	1977	02	7	2	7	99	05	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	05	 	 	0000	0000	0000	10								 	3	00	00	00	00	05	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	02	09	10	10	10	10	10	1	1	1	1	1	10	08	01	01	08	08	06	06	07	00	00	00	00	00	00	00	00	 	1	1	3	9	8	8	10	99	10	09	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10				2018-03-21	 	ACFI	58564377	201803    	L	en	201804    
001	Sales	ZARFAEEN9	J7580887	2018	GAGT41	GIULIA TI AWD                  AWD	GA	139984460	001	20180313	20171130	20180319	20180322172515	32	2	B	A	69035	U    	7         	2017-11-30	          	          	K         	S51115J   	S25360Q   	S48287L   	          	          	1	1962	02	3	2	5	10	10	06	07	04	06	1	07	10	09	07	08	2	00	00	00	00	00	00	 	1		 	08	09	04	05	09	07	07	1	08	2	08	08	1	1	1	1	06	00	02	00	00	00	Tires over inflated	07	The effort to get me the options I wanted.	1008,8002	1008	8002	0000	10	All around performance and personality	1006	1006	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Dealership needs better parking and a larger showroom	3102	3102	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10				 	 	ARFX	58568454	201803    	L	en	201804    
001	Sales	ZARBAAA44	HM245004	2017	4CFX29	4C COUPE                       RWD	4C	235687806	001	20180310	20170328	20180319	20180323072157	66	N	B	A	69020	U    	M         	2017-03-28	          	          	N         	S62016Q   	          	S67217L   	          	          	1	1974	02	9	2	7	08	09	08	08	08	08	1	08	08	08	08	08	2	00	00	00	00	00	00	 	2	6	 	08	08	08	01	08	08	08	1	05	2	01	08	1	2	2	2	04	00	00	00	04	00	 	05	 	 	0000	0000	0000	10	It's a special car and a brand I remember as a kid in the 1980's.  People took pictures my car the whole drive home.	2105	2105	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Training on the definition of an appointment.  Just because I had an appointment with the sales consultant did not mean everyone else was lined up.  The car was absolutely spotless and ready to go right at 930.  I even had the keys already.  Just not the bill of sale.	1304,3001,3012	1304	3001	3012	          	          	          	          	0000      	0000      	0000	99        	          	          	          	08				 	 	ARFX	58568951	201803    	1	en	201804    
009	Additional Warranty Event	ZARFAEDN6	H7552833	2017	GAGL41	GIULIA AWD                     AWD	GA	719949563	001	20171216	00000000	20180319	20180322162845	66	1	A	A	69334	U    	7         	0000-00-00	026144    	2018-02-23	E         	          	          	          	S32578P   	S90991M   	1	1968	02	6	2	7	99	01	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	02	 	 	0000	0000	0000	02								 	3	00	00	00	00	00	00	00	00	00	10	00	The work was done it took 3 weeks	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	The work was done it took 3 weeks	01	05	08	07	06	04	07	1	1	1	2	1	04	07	01	05	07	07	99	04	07	00	00	00	00	00	00	00	00	 	1	2	2	9	9	1	04	99	05	02	yes.  Avoid situations where a brand new car is in the shop 30 of the first 70 days of ownership.  The quality control process at time of sale is non existant and obviously when you have manufacturing problems that are not fixed at factory this is critical.  This car has so much potential to be great but it is has completely been screwed up by such a lack of quality specific to software.	1215,2105,3011,8002	1215	2105	3011	          	          	          	          	0000      	0000      	0000	99        	          	          	          	02				 	 	ARFX	58601906	201803    	L	en	201804    
001	Sales	ZARFAEAV7	J7577508	2018	GAFP41	GIULIA QUADRIFOGLIO RWD        RWD	GA	737614110	001	20180307	20171031	20180319	20180320203503	66	X	A	A	69166	U    	7         	2017-10-31	          	          	C         	S41626Q   	          	S00363P   	          	          	1	1955	02	6	1	7	09	10	07	08	07	08	1	08	10	10	10	09	2	00	00	00	00	00	00	 	1		 	09	08	07	10	07	99	07	1	10	1	06	10	1	1	1	1	06	00	00	00	04	00	 	07	I did not take very long to negotiate the final price given that I was also dealing with two other dealerships on a final price.	5001	5001	0000	0000	09	I really enjoy the performance of the Alfa Romeo.	2002	2002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	The dealership can do a better job in delivering the Alfa Romeo in a most timely manner.  The buyer's time is also important.	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	09				 	 	ARFX	58605808	201803    	1	en	201804    
009	Additional Warranty Event	ZARFAEBN5	H7547545	2017	GAFL41	GIULIA RWD                     RWD	GA	736728638	001	20171208	00000000	20180319	20180320092909	66	1	A	A	69318	U    	7         	0000-00-00	100668    	2018-03-14	H         	          	          	          	S88336C   	S03246P   	1	1957	02	5	2	7	99	08	99	99	99	99	9	99	99	99	99	99	2	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	 	 	0000	0000	0000	08	The car drives so well - I've had Acuras and Infinitis, and this is a next level up in terms of feeling in control of the road.  My reservation now (the "8") is the after sale service.  I understand that a car that sells fewer units cannot have the same spare part availability, but if the loaner process is quick and easy, leaving the car in order to wait for parts is not a big issue.  I am waiting to see if the reliability of the Alfa is as good as the competition (and they are all quite good).  So my lease is a two-year test drive to see whether the driving experience I'm having now will continue as the car ages.  I hope so, but I'm willing to go back to a more reliable brand if that turns out to not be the case.	2105,2106,3004,3010,3011,4001,5104,8002	2105	2106	3004	06								 	2	00	00	03	04	00	06	07	00	00	00	00	 	00	02	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	04	06	08	08	08	06	08	1	1	2	2	1	08	09	01	02	08	03	08	06	09	00	00	00	00	00	00	00	00	 	2	2	3	9	9	1	08	99	06	06	I realize there are a limited number of loaner vehicles, but going to Enterprise is not a very pleasant experience (waiting through their process).  Since Jim Ellis has Mazda and Audi on either side of the Alfa store, they ought to think about "sharing" loaner cars so that a customer can drop off their car, get in a loaner and get to work, instead of waiting for Enterprise pickup, going through the paper work and vehicle inspection at Enterprise, and then having to do the reverse when dropping the rental car off.	1003,2106,3002,3004,3007,3008,3011	1003	2106	3002	          	          	          	          	0000      	0000      	0000	99        	          	          	          	06				 	 	ARFX	58656141	201803    	L	en	201804    
008	Additional Customer Pay Event	ZARFAEENX	H7534544	2017	GAGT41	GIULIA TI AWD                  AWD	GA	208780156	001	20170402	00000000	20180319	20180409121909	32	2	B	A	69035	U    	7         	0000-00-00	25864     	2018-03-17	K         	          	          	          	S27209O   	S07160O   	1	1982	02	1	2	5	99	10	99	99	99	99	9	99	99	99	99	99	1	00	00	00	00	00	00	 	9		 	99	99	99	99	99	99	99	0	99	9	99	99	9	9	9	9	99	00	00	00	00	00	 	99	Fernando Mala and Jovany Reyes were great help and I was surprise to see such great team work compared to other dealers like the one in Manhattan.	1008	1008	0000	0000	10	 	 	0000	0000	0000	10								 	1	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	10	10	10	10	10	10	10	1	1	1	1	1	10	10	01	03	10	10	01	10	10	00	00	00	00	00	00	00	08	 	1	2	1	8	1	1	10	10	10	10	Free coffee and snacks for the kids while waiting	3101	3101	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10			10	 	 	AXFX	58656184	201804    	L	en	201804    
001	Sales	ZASFAKNN8	J7B96552	2018	GUGT74	STELVIO TI AWD                 AWD	GU	074062724	001	20180316	20171016	20180320	20180328144216	42	C	A	A	69199	U    	7         	2017-10-16	          	          	C         	S46435Q   	          	S80288P   	          	          	1	1955	02	10	2	5	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	09	10	1	1	1	1	10	00	00	00	04	00	 	10	the special offers.	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58659104	201804    	E	en	201804    
001	Sales	ZARFAEDN9	H7555533	2017	GAGL41	GIULIA AWD                     AWD	GA	139118337	001	20180316	20170518	20180320	20180330120139	42	E	A	A	69256	U    	7         	2017-05-18	          	          	E         	          	          	S26558O   	          	          	1	1997	01	2	2	4	10	10	10	10	10	10	1	10	10	10	10	10	1	00	00	00	00	05	00	Electronically sign documents	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	I was very pleased overall, especially by the exceptional customer service!	7001	7001	0000	0000	10	The company as well as the vehicle are set apart from any other automotive dealership and automobile that Ive ever seen.	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	No	7002	7002	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58660062	201804    	L	en	201804    
001	Sales	ZASFAKNN5	J7B93821	2018	GUGT74	STELVIO TI AWD                 AWD	GU	219905395	001	20180318	20171004	20180320	20180331095022	71	F	E	A	69039	U    	7         	2017-10-04	          	          	M         	S82413Q   	S05715Q   	S67300Q   	          	          	2	1957	02	10	2	8	10	10	10	10	10	10	1	10	10	10	10	10	1	00	00	03	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	2	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Very attentive and professional	1002,1014	1002	1014	0000	10	Tight steering	0190	0190	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	No	7002	7002	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	58661284	201804    	L	en	201804    
